id,web_name,status,defcons,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,match_id,minutes_played,goals,assists,minutesinmatch,goalsinmatch,assistsinmatch,cumminutes,cumgoals,cumassists,cumcleansheets,cumgoalsconceded,cumsaves,position,nextgwpoints,gw2status,gw2min,gw2goalsscored,gw2assists,gw2cs,gw2goals_conceded,gw2defcons,gw2match-id,gw2minutes_playedinmatch,gw2goalsinmatch,gw2assistsinmatch,gw2cummins,gw2cumgoals,gw2cumassits,gw2cumcs,gw2cumgoalsconceded,gw2cumsaves,gw3status,gw3min,gw3goalsscored,gw3assists,gw3cs,gw3defcons,gw3points,gw3match-id,gw3minutes_playedinmatch,gw3goalsinmatch,gw3goals_conceded,gw3assistsinmatch,gw3cummins,gw3cumgoals,gw3cumassists,gw3cumcs,gw3cumgoalsconceded,gw3cumsdefcons,gw3cumsaves,gw3cumtotalpoints,nwxtgwpoints
257,Lacroix,a,16,8,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Defender,3,a,90,0,0,0,1,19,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,1,1,a,90,0,1,1,0,10,25-26-prem-aston-villa-vs-crystal-palace,90,0,0,1,270,0,1,2,1,45,0,22,6
258,Mitchell,a,11,9,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Defender,1,a,90,0,0,0,1,15,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,1,1,a,90,0,0,1,0,12,25-26-prem-aston-villa-vs-crystal-palace,90,0,0,0,270,0,0,2,1,38,0,16,0
259,Sosa,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,6
260,Guéhi,a,6,6,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Defender,2,a,90,0,0,0,1,9,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,1,1,a,90,1,0,1,0,14,25-26-prem-aston-villa-vs-crystal-palace,90,1,0,0,270,1,0,2,1,29,0,23,6
261,Richards,a,8,6,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Defender,2,a,90,0,0,0,1,10,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,1,1,a,90,0,0,1,0,14,25-26-prem-aston-villa-vs-crystal-palace,90,0,0,0,270,0,0,2,1,32,0,16,0
262,Chadi Riad,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
263,Clyne,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,4,0,0,0,0,2,25-26-prem-aston-villa-vs-crystal-palace,4,0,0,0,4,0,0,0,0,2,0,1,0
264,Holding,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
265,Kporha,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
267,Sarr,d,7,3,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder,8,a,90,1,0,0,1,4,25-26-prem-crystal-palace-vs-nottingham-forest,90,1,0,180,1,1,0,1,1,a,90,1,0,1,0,8,25-26-prem-aston-villa-vs-crystal-palace,90,1,0,0,270,2,0,2,1,19,0,18,0
268,Doucouré,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
269,Esse,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,24,0,0,0,0,2,25-26-prem-crystal-palace-vs-nottingham-forest,24,0,0,24,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,24,0,0,0,0,2,0,1,3
270,Hughes,a,9,2,69,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,70,0,0,70,0,0,69,0,0,1,0,0,Midfielder,1,a,90,0,0,0,1,10,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,159,0,0,0,1,1,d,70,0,0,1,0,8,25-26-prem-aston-villa-vs-crystal-palace,71,0,0,0,229,0,0,2,1,27,0,5,3
271,Kamada,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,d,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,85,0,1,1,0,7,25-26-prem-aston-villa-vs-crystal-palace,86,0,0,0,85,0,1,1,0,7,0,6,3
272,Lerma,a,3,1,20,0,0,0,0,25-26-prem-chelsea-vs-crystal-palace,20,0,0,20,0,0,20,0,0,0,0,0,Midfielder,1,a,8,0,0,0,0,2,25-26-prem-crystal-palace-vs-nottingham-forest,8,0,0,28,0,0,0,0,0,a,34,0,0,0,0,3,25-26-prem-aston-villa-vs-crystal-palace,34,0,0,0,62,0,0,0,0,8,0,3,0
273,Wharton,a,6,3,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder,2,a,81,0,0,0,1,9,25-26-prem-crystal-palace-vs-nottingham-forest,82,0,0,171,0,0,0,1,1,a,55,0,0,0,0,5,25-26-prem-aston-villa-vs-crystal-palace,56,0,0,0,226,0,0,1,1,20,0,6,0
274,Agbinone,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
275,Ahamada,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
276,Devenny,a,2,1,6,0,0,0,0,25-26-prem-chelsea-vs-crystal-palace,6,0,0,6,0,0,6,0,0,0,0,0,Midfielder,2,a,65,0,0,0,1,8,25-26-prem-crystal-palace-vs-nottingham-forest,66,0,0,71,0,0,0,0,1,a,5,0,0,0,0,1,25-26-prem-aston-villa-vs-crystal-palace,5,0,0,0,76,0,0,0,1,11,0,4,0
277,Ebiowei,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
278,J.Rak-Sakyi,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
279,M.França,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
280,Ozoh,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
281,Rodney,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
282,Umeh,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
283,Mateta,d,9,1,90,0,0,1,0,25-26-prem-chelsea-vs-crystal-palace,90,0,0,90,0,0,90,0,0,1,0,0,Forward,2,a,87,0,0,0,1,1,25-26-prem-crystal-palace-vs-nottingham-forest,88,0,0,177,0,0,0,1,1,a,84,1,0,1,0,5,25-26-prem-aston-villa-vs-crystal-palace,85,1,0,0,261,1,0,2,1,15,0,8,0
284,Nketiah,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
285,Édouard,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,1,a,2,0,0,0,0,1,25-26-prem-crystal-palace-vs-nottingham-forest,2,0,0,2,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,2,0,0,0,0,1,0,1,0
286,Marsh,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
690,Cardines,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
712,Yeremy,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,19,0,0,0,0,4,25-26-prem-aston-villa-vs-crystal-palace,19,0,0,0,19,0,0,0,0,4,0,1,0
723,Canvot,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
732,Uche,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
242,Dewsbury-Hall,a,6,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,2,a,90,0,0,1,0,3,25-26-prem-everton-vs-brighton-hove-albion,90,0,0,180,0,0,0,1,1,a,90,1,1,0,2,6,25-26-prem-wolverhampton-wanderers-vs-everton,90,1,2,1,270,1,1,1,3,15,0,16,6
287,Pickford,a,0,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,2,Goalkeeper,15,a,90,0,0,1,0,24,25-26-prem-everton-vs-brighton-hove-albion,90,0,0,180,0,0,0,1,1,a,90,0,0,0,2,11,25-26-prem-wolverhampton-wanderers-vs-everton,90,0,2,0,270,0,0,1,3,35,8,18,0
288,Travers,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-mansfield-town-vs-everton,90,0,0,0,0,0,0,0,0,0,0,0,0
289,Tyrer,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
290,Branthwaite,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,8
291,Tarkowski,a,15,4,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Defender,8,a,90,0,0,1,0,16,25-26-prem-everton-vs-brighton-hove-albion,90,0,0,180,0,0,0,1,1,a,90,0,0,0,2,15,25-26-efl-cup-mansfield-town-vs-everton,90,0,2,0,270,0,0,1,3,46,0,15,0
292,Mykolenko,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,90,0,0,0,2,11,25-26-efl-cup-mansfield-town-vs-everton,87,0,2,0,90,0,0,0,2,11,0,1,6
293,O'Brien,a,4,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Defender,6,a,90,0,0,1,0,10,25-26-prem-everton-vs-brighton-hove-albion,90,0,0,180,0,0,0,1,1,a,90,0,0,0,2,10,25-26-efl-cup-mansfield-town-vs-everton,3,0,2,0,270,0,0,1,3,24,0,9,0
294,Coleman,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,1,0,0,0,0,0,25-26-efl-cup-mansfield-town-vs-everton,90,0,0,0,1,0,0,0,0,0,0,1,6
295,Keane,a,7,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Defender,8,a,90,0,0,1,0,18,25-26-prem-everton-vs-brighton-hove-albion,90,0,0,180,0,0,0,1,1,a,90,0,0,0,2,15,25-26-efl-cup-mansfield-town-vs-everton,90,0,2,0,270,0,0,1,3,40,0,13,0
296,Patterson,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
297,Dixon,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
298,Welch,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,5
299,Ndiaye,a,9,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,8,a,63,1,0,1,0,8,25-26-prem-everton-vs-brighton-hove-albion,64,1,0,153,1,1,0,1,1,a,90,1,0,0,2,8,25-26-efl-cup-mansfield-town-vs-everton,12,0,2,0,243,2,0,1,3,25,0,17,0
300,McNeil,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,19,0,0,0,0,0,25-26-prem-everton-vs-brighton-hove-albion,19,0,0,19,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-mansfield-town-vs-everton,78,0,0,0,19,0,0,0,0,0,0,1,0
301,Alcaraz,a,6,1,85,0,0,0,1,25-26-prem-leeds-united-vs-everton,86,0,0,86,0,0,85,0,0,0,1,0,Midfielder,1,a,26,0,0,0,0,4,25-26-prem-everton-vs-brighton-hove-albion,26,0,0,111,0,0,0,0,1,a,2,0,0,0,0,2,25-26-prem-wolverhampton-wanderers-vs-everton,2,0,0,0,113,0,0,0,1,12,0,3,3
302,Gana,a,5,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,3,a,90,0,0,1,0,7,25-26-prem-everton-vs-brighton-hove-albion,90,0,0,180,0,0,0,1,1,a,75,0,0,0,1,9,25-26-prem-wolverhampton-wanderers-vs-everton,76,0,1,0,255,0,0,1,2,21,0,7,5
303,Garner,a,9,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,10,a,90,1,0,1,0,16,25-26-prem-everton-vs-brighton-hove-albion,90,1,0,180,1,1,0,1,1,a,90,0,0,0,2,12,25-26-efl-cup-mansfield-town-vs-everton,90,0,2,0,270,1,0,1,3,37,0,16,2
304,Iroegbunam,a,9,2,70,0,0,1,0,25-26-prem-leeds-united-vs-everton,71,0,0,71,0,0,70,0,0,1,0,0,Midfielder,2,a,70,0,0,1,0,11,25-26-prem-everton-vs-brighton-hove-albion,71,0,0,140,0,0,0,2,0,a,14,0,0,0,1,2,25-26-efl-cup-mansfield-town-vs-everton,12,0,1,0,154,0,0,2,1,22,0,5,0
305,Armstrong,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,1,0,0,0,0,0,25-26-prem-everton-vs-brighton-hove-albion,1,0,0,1,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-mansfield-town-vs-everton,90,0,0,2,1,0,0,0,0,0,0,1,0
306,Bates,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
307,Ebere,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
308,Heath,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
309,Metcalfe,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
310,Barry,a,0,1,4,0,0,0,0,25-26-prem-leeds-united-vs-everton,4,0,0,4,0,0,4,0,0,0,0,0,Forward,2,a,63,0,0,1,0,0,25-26-prem-everton-vs-brighton-hove-albion,64,0,0,67,0,0,0,1,0,a,14,0,0,0,1,2,25-26-efl-cup-mansfield-town-vs-everton,61,0,1,0,81,0,0,1,1,2,0,4,2
311,Beto,a,5,2,90,0,0,0,1,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,0,1,0,Forward,0,a,26,0,0,0,0,0,25-26-prem-everton-vs-brighton-hove-albion,26,0,0,116,0,0,0,0,1,a,75,1,0,0,1,1,25-26-efl-cup-mansfield-town-vs-everton,29,1,1,0,191,1,0,0,2,6,0,9,0
312,Y.Chermiti,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
313,Sherif,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
419,Grealish,a,2,1,19,0,0,0,1,25-26-prem-leeds-united-vs-everton,19,0,0,19,0,0,19,0,0,0,1,0,Midfielder,11,a,90,0,2,1,0,11,25-26-prem-everton-vs-brighton-hove-albion,89,0,2,109,0,0,2,1,1,a,87,0,2,0,2,11,25-26-prem-wolverhampton-wanderers-vs-everton,88,0,2,2,196,0,4,1,3,24,0,22,0
630,King,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
667,Aznou,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,d,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
704,Onyango,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
705,Campbell,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
707,Dibling,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
728,Röhl,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,8
314,Leno,a,0,3,90,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,90,0,0,90,0,0,0,1,3,Goalkeeper,3,a,90,0,0,0,1,20,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,0,0,0,2,14,25-26-prem-chelsea-vs-fulham,90,0,2,0,270,0,0,0,4,34,10,8,0
315,Benda,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
316,Robinson,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,1,a,28,0,0,0,0,1,25-26-prem-fulham-vs-manchester-united,28,0,0,28,0,0,0,0,0,a,23,0,0,0,0,2,25-26-prem-chelsea-vs-fulham,23,0,0,0,51,0,0,0,0,3,0,2,10
317,Andersen,a,8,2,90,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,90,0,0,90,0,0,0,1,0,Defender,4,a,90,0,0,0,1,14,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,0,0,0,2,14,25-26-prem-chelsea-vs-fulham,90,0,2,0,270,0,0,0,4,36,0,9,9
318,Bassey,a,4,1,90,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,90,0,0,90,0,0,0,1,0,Defender,2,a,90,0,0,0,1,15,25-26-efl-cup-bristol-city-vs-fulham,26,0,0,180,0,0,0,0,2,a,90,0,0,0,2,8,25-26-prem-chelsea-vs-fulham,90,0,2,0,270,0,0,0,4,27,0,4,0
